model;train_metrics;test_metrics
Gradient Boosting_rfe;{'precision': 0.9956452889944576, 'recall': 0.9984120682810639, 'f1-score': 0.9970267591674926, 'support': 2519.0};{'precision': 0.25806451612903225, 'recall': 0.06201550387596899, 'f1-score': 0.1, 'support': 129.0}
Gradient Boosting_rfe;{'precision': 0.9996023856858847, 'recall': 0.9980150853513299, 'f1-score': 0.99880810488677, 'support': 2519.0};{'precision': 0.42857142857142855, 'recall': 0.2215909090909091, 'f1-score': 0.29213483146067415, 'support': 176.0}
Gradient Boosting_rfe;{'precision': 0.9984095427435388, 'recall': 0.9968241365621279, 'f1-score': 0.9976162097735399, 'support': 2519.0};{'precision': 0.5783505154639176, 'recall': 0.8765625, 'f1-score': 0.6968944099378882, 'support': 640.0}
Gradient Boosting_rfe;{'precision': 0.9996031746031746, 'recall': 1.0, 'f1-score': 0.9998015479261758, 'support': 2519.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 34.0}
Gradient Boosting_rfe;{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2519.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 131.0}
