model_name;hyperparameters;cv_score;training_type
Logistic Regression_rfe;{'classifier__penalty': 'l2', 'classifier__C': 10.0, 'classifier__solver': 'newton-cg', 'classifier__max_iter': 5000, 'classifier__class_weight': 'balanced', 'feature_selection__n_features_to_select': 50};0.6274685385442357;Optuna
