model_name;hyperparameters;cv_score;training_type
Random Forest_rf;{'classifier__n_estimators': 300, 'classifier__max_depth': 30, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'feature_selection__max_features': 36, 'feature_selection__threshold': '1.5*mean'};0.8246809587048631;Optuna
