model_name;hyperparameters;cv_score;training_type
Decision Tree_mi;{'classifier__criterion': 'entropy', 'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'feature_selection__k': 'all'};0.7915784481123127;Optuna
