model;cv_report;train_avg_metrics;test_avg_metrics;training_type;hyperparameters
Naive Bayes_none;0.44604028331119966;"                   precision    recall  f1-score  support
weighted avg        0.581956  0.449782  0.395236  12595.0
balanced_accuracy   0.449782  0.449782  0.449782  12595.0
accuracy            0.449782  0.449782  0.449782  12595.0
kappa               0.312227  0.312227  0.312227  12595.0";"                   precision    recall  f1-score  support
weighted avg        0.372712  0.297297  0.290167   1110.0
balanced_accuracy   0.374423  0.374423  0.374423   1110.0
accuracy            0.297297  0.297297  0.297297   1110.0
kappa               0.095487  0.095487  0.095487   1110.0";Optuna;{'classifier__var_smoothing': 1e-07}
