model_name;hyperparameters;cv_score;training_type
Logistic Regression_pca;{'classifier__penalty': 'l2', 'classifier__C': 10.0, 'classifier__solver': 'newton-cg', 'classifier__max_iter': 5000, 'classifier__class_weight': 'balanced', 'feature_selection__n_components': 0.9892583903776571};0.7012220957440081;Optuna
