model;cv_report;train_avg_metrics;test_avg_metrics;training_type;hyperparameters
Decision Tree_mi;0.7915784481123127;"                   precision    recall  f1-score  support
weighted avg        0.998731  0.998730  0.998729  12595.0
balanced_accuracy   0.998730  0.998730  0.998730  12595.0
accuracy            0.998730  0.998730  0.998730  12595.0
kappa               0.998412  0.998412  0.998412  12595.0";"                   precision    recall  f1-score  support
weighted avg        0.540193  0.308108  0.347957   1110.0
balanced_accuracy   0.174053  0.174053  0.174053   1110.0
accuracy            0.308108  0.308108  0.308108   1110.0
kappa               0.034369  0.034369  0.034369   1110.0";Optuna;{'classifier__criterion': 'entropy', 'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'feature_selection__k': 'all'}
