model_name;hyperparameters;cv_score;training_type
XGBoost_rfe;{'classifier__n_estimators': 300, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.05, 'classifier__subsample': 0.9, 'classifier__colsample_bytree': 0.9, 'classifier__min_child_weight': 1, 'classifier__gamma': 0, 'feature_selection__n_features_to_select': 48};0.8160358565737053;Optuna
