model_name;hyperparameters;cv_score;training_type
Decision Tree_pca;{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'feature_selection__n_components': 0.9528448409219684};0.8107082779991147;Optuna
