model;cv_report;train_avg_metrics;test_avg_metrics;training_type;hyperparameters
Gradient Boosting_mi;0.8246869664200343;"                   precision    recall  f1-score  support
weighted avg        0.999762  0.999762  0.999762  12595.0
balanced_accuracy   0.999762  0.999762  0.999762  12595.0
accuracy            0.999762  0.999762  0.999762  12595.0
kappa               0.999702  0.999702  0.999702  12595.0";"                   precision    recall  f1-score  support
weighted avg        0.431623  0.568468  0.474090   1110.0
balanced_accuracy   0.242500  0.242500  0.242500   1110.0
accuracy            0.568468  0.568468  0.568468   1110.0
kappa               0.090212  0.090212  0.090212   1110.0";Optuna;{'classifier__n_estimators': 300, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 7, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__subsample': 0.9, 'feature_selection__k': 'all'}
