model_name;hyperparameters;cv_score;training_type
KNN_mi;{'classifier__n_neighbors': 3, 'classifier__weights': 'distance', 'classifier__metric': 'euclidean', 'feature_selection__k': 'all'};0.8183317523556568;Optuna
