model;cv_report;train_avg_metrics;test_avg_metrics;training_type;hyperparameters
KNN_pca;0.8202365142604187;"                   precision  recall  f1-score  support
weighted avg             1.0     1.0       1.0  12595.0
balanced_accuracy        1.0     1.0       1.0  12595.0
accuracy                 1.0     1.0       1.0  12595.0
kappa                    1.0     1.0       1.0  12595.0";"                   precision    recall  f1-score  support
weighted avg        0.485184  0.371171  0.408764   1110.0
balanced_accuracy   0.232780  0.232780  0.232780   1110.0
accuracy            0.371171  0.371171  0.371171   1110.0
kappa               0.050704  0.050704  0.050704   1110.0";Optuna;{'classifier__n_neighbors': 3, 'classifier__weights': 'distance', 'classifier__metric': 'euclidean', 'feature_selection__n_components': 0.9519945528570504}
