model;cv_report;train_avg_metrics;test_avg_metrics;training_type;hyperparameters
Gradient Boosting_pca;0.856924682223487;"                   precision    recall  f1-score  support
weighted avg        0.999129  0.999127  0.999127  12595.0
balanced_accuracy   0.999127  0.999127  0.999127  12595.0
accuracy            0.999127  0.999127  0.999127  12595.0
kappa               0.998908  0.998908  0.998908  12595.0";"                   precision    recall  f1-score  support
weighted avg        0.466615  0.582883  0.452502   1110.0
balanced_accuracy   0.219079  0.219079  0.219079   1110.0
accuracy            0.582883  0.582883  0.582883   1110.0
kappa               0.043485  0.043485  0.043485   1110.0";Optuna;{'classifier__n_estimators': 300, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__subsample': 0.9, 'feature_selection__n_components': 0.9896469626383385}
