model;cv_report;train_avg_metrics;test_avg_metrics;training_type;hyperparameters
Logistic Regression_rf;0.7406870928982483;"                   precision    recall  f1-score  support
weighted avg        0.865324  0.868360  0.865935  12595.0
balanced_accuracy   0.868360  0.868360  0.868360  12595.0
accuracy            0.868360  0.868360  0.868360  12595.0
kappa               0.835451  0.835451  0.835451  12595.0";"                   precision    recall  f1-score  support
weighted avg        0.547300  0.309009  0.367539   1110.0
balanced_accuracy   0.325801  0.325801  0.325801   1110.0
accuracy            0.309009  0.309009  0.309009   1110.0
kappa               0.110295  0.110295  0.110295   1110.0";Optuna;{'classifier__penalty': 'l2', 'classifier__C': 1.0, 'classifier__solver': 'newton-cg', 'classifier__max_iter': 5000, 'classifier__class_weight': 'balanced', 'feature_selection__max_features': 469, 'feature_selection__threshold': 'median'}
