model;train_metrics;test_metrics
XGBoost_pca;{'precision': 0.9956452889944576, 'recall': 0.9984120682810639, 'f1-score': 0.9970267591674926, 'support': 2519.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 129.0}
XGBoost_pca;{'precision': 0.9984120682810639, 'recall': 0.9984120682810639, 'f1-score': 0.9984120682810639, 'support': 2519.0};{'precision': 0.5909090909090909, 'recall': 0.07386363636363637, 'f1-score': 0.13131313131313133, 'support': 176.0}
XGBoost_pca;{'precision': 1.0, 'recall': 0.9968241365621279, 'f1-score': 0.9984095427435388, 'support': 2519.0};{'precision': 0.5827937095282146, 'recall': 0.984375, 'f1-score': 0.7321324811156305, 'support': 640.0}
XGBoost_pca;{'precision': 0.9996031746031746, 'recall': 1.0, 'f1-score': 0.9998015479261758, 'support': 2519.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 34.0}
XGBoost_pca;{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2519.0};{'precision': 0.8571428571428571, 'recall': 0.04580152671755725, 'f1-score': 0.08695652173913043, 'support': 131.0}
