model_name;hyperparameters;cv_score;training_type
MLP_pca;{'classifier__hidden_layer_sizes': (100, 50), 'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__batch_size': 32, 'classifier__learning_rate': 'adaptive', 'classifier__max_iter': 2000, 'classifier__solver': 'adam', 'classifier__learning_rate_init': 0.001, 'feature_selection__n_components': 0.9604875191821278};0.840561879466262;Optuna
