model;train_metrics;test_metrics
Gradient Boosting_pca;{'precision': 0.996438464582509, 'recall': 0.999603017070266, 'f1-score': 0.9980182322631788, 'support': 2519.0};{'precision': 0.16666666666666666, 'recall': 0.007751937984496124, 'f1-score': 0.014814814814814815, 'support': 129.0}
Gradient Boosting_pca;{'precision': 0.9996023856858847, 'recall': 0.9980150853513299, 'f1-score': 0.99880810488677, 'support': 2519.0};{'precision': 0.7037037037037037, 'recall': 0.10795454545454546, 'f1-score': 0.18719211822660098, 'support': 176.0}
Gradient Boosting_pca;{'precision': 1.0, 'recall': 0.9980150853513299, 'f1-score': 0.999006556725611, 'support': 2519.0};{'precision': 0.5821727019498607, 'recall': 0.9796875, 'f1-score': 0.7303436225975539, 'support': 640.0}
Gradient Boosting_pca;{'precision': 0.9996031746031746, 'recall': 1.0, 'f1-score': 0.9998015479261758, 'support': 2519.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 34.0}
Gradient Boosting_pca;{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2519.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 131.0}
