model_name;hyperparameters;cv_score;training_type
Gradient Boosting_mi;{'classifier__n_estimators': 300, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 7, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__subsample': 0.9, 'feature_selection__k': 'all'};0.8246869664200343;Optuna
