model_name;hyperparameters;cv_score;training_type
XGBoost_rf;{'classifier__n_estimators': 300, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.1, 'classifier__subsample': 0.8, 'classifier__colsample_bytree': 1.0, 'classifier__min_child_weight': 1, 'classifier__gamma': 0, 'feature_selection__max_features': 88, 'feature_selection__threshold': '0.5*mean'};0.823178397521027;Optuna
