model;train_metrics;test_metrics
Gradient Boosting_none;{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2519.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 129.0}
Gradient Boosting_none;{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2519.0};{'precision': 0.4652777777777778, 'recall': 0.3806818181818182, 'f1-score': 0.41875, 'support': 176.0}
Gradient Boosting_none;{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2519.0};{'precision': 0.5909580193756727, 'recall': 0.8578125, 'f1-score': 0.6998087954110899, 'support': 640.0}
Gradient Boosting_none;{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2519.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 34.0}
Gradient Boosting_none;{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2519.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 131.0}
