model_name;hyperparameters;cv_score;training_type
MLP_rf;{'classifier__hidden_layer_sizes': (100, 50), 'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__batch_size': 64, 'classifier__learning_rate': 'adaptive', 'classifier__max_iter': 2000, 'classifier__solver': 'adam', 'classifier__learning_rate_init': 0.001, 'feature_selection__max_features': 306, 'feature_selection__threshold': '0.5*mean'};0.8346860178334282;Optuna
