model_name;hyperparameters;cv_score;training_type
Gradient Boosting_none;{'classifier__n_estimators': 300, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 4, 'classifier__subsample': 1.0};0.8288933156263834;Optuna
