model_name;hyperparameters;cv_score;training_type
Random Forest_none;{'classifier__n_estimators': 200, 'classifier__max_depth': 30, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True, 'classifier__criterion': 'entropy'};0.9418214804063861;Optuna
Random Forest_pca;{'classifier__n_estimators': 300, 'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'feature_selection__n_components': 0.9698794153014973};0.9398766328011611;Optuna
Random Forest_rfe;{'classifier__n_estimators': 200, 'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'classifier__class_weight': 'balanced_subsample', 'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'feature_selection__n_features_to_select': 24};0.9387155297532657;Optuna
Random Forest_rf;{'classifier__n_estimators': 100, 'classifier__max_depth': 30, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'feature_selection__max_features': 313, 'feature_selection__threshold': '1.5*mean'};0.9410377358490567;Optuna
Random Forest_mi;{'classifier__n_estimators': 300, 'classifier__max_depth': 20, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__class_weight': 'balanced_subsample', 'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'feature_selection__k': 'all'};0.931088534107402;Optuna
