Model;CV Score;balanced_accuracy-train;f1-score-train;precision-train;recall-train;balanced_accuracy-test;f1-score-test;precision-test;recall-test
KNN_mi;0,818;1,000;1,000;1,000;1,000;0,293;0,418;0,518;0,386
