Metric,precision-train,recall-train,f1-score-train,support-train,precision-test,recall-test,f1-score-test,support-test,Model
0,0.95,0.96,0.95,522.0,0.0,0.0,0.0,17.0,Logistic Regression_pca
1,0.99,0.99,0.99,522.0,0.13,0.17,0.15,23.0,Logistic Regression_pca
2,0.95,0.93,0.94,522.0,0.47,0.61,0.53,109.0,Logistic Regression_pca
3,0.99,1.0,1.0,522.0,0.05,0.05,0.05,20.0,Logistic Regression_pca
4,0.99,1.0,0.99,522.0,0.0,0.0,0.0,26.0,Logistic Regression_pca
