Metric,precision-train,recall-train,f1-score-train,support-train,precision-test,recall-test,f1-score-test,support-test,Model
0,0.76,0.8,0.78,244.0,0.06,0.07,0.06,14.0,Decision Tree_pca
1,0.75,0.73,0.74,244.0,0.12,0.71,0.21,7.0,Decision Tree_pca
2,0.71,0.58,0.64,244.0,0.0,0.0,0.0,31.0,Decision Tree_pca
3,0.8,0.98,0.88,244.0,0.0,0.0,0.0,16.0,Decision Tree_pca
4,0.88,0.8,0.84,244.0,0.18,0.27,0.21,11.0,Decision Tree_pca
