Model;CV Score;balanced_accuracy-train;f1-score-train;precision-train;recall-train;balanced_accuracy-test;f1-score-test;precision-test;recall-test
Logistic Regression_none;0,754;0,893;0,891;0,891;0,893;0,207;0,275;0,483;0,214
