Model;CV Score;balanced_accuracy-train;f1-score-train;precision-train;recall-train;balanced_accuracy-test;f1-score-test;precision-test;recall-test
Random Forest_rfe;0,817;1,000;1,000;1,000;1,000;0,227;0,444;0,396;0,550
