Model;CV Score;balanced_accuracy-train;f1-score-train;precision-train;recall-train;balanced_accuracy-test;f1-score-test;precision-test;recall-test
KNN_rfe;0,812;1,000;1,000;1,000;1,000;0,294;0,422;0,433;0,419
