Model;CV Score;balanced_accuracy-train;f1-score-train;precision-train;recall-train;balanced_accuracy-test;f1-score-test;precision-test;recall-test
Random Forest_pca;0,844;1,000;1,000;1,000;1,000;0,232;0,470;0,454;0,595
